,date,title,links,description
332,21.04.08,"[단독] 아파트 주차 차량 연락처 도둑 검거…""건당 100원""","=HYPERLINK(""https://news.sbs.co.kr/news/endPage.do?news_id=N1006273219"",""링크"")",아파트단지에 주차된 차량의 운전석 앞에 놓인 차량 주인의 연락처를 몰래 찍어 팔려던 50대 남성이 경찰에 붙잡혔습니다. 서울 도봉경찰서는 개인정…
333,21.04.07,[단독] 대낮 카페서 다짜고짜…쓰러졌는데도 또 폭행,"=HYPERLINK(""https://news.sbs.co.kr/news/endPage.do?news_id=N1006272000"",""링크"")","대낮에 카페에서 한 남성이 모르는 여성을 마구 폭행하고 달아나는 일이 있었습니다. 여성이 기절했는데도 폭행을 멈추지 않았는데, 여성은 광대뼈가 …"
334,21.04.06,"[단독] '강남역 살인 · 이춘재 사건' 베테랑 프로파일러, 김태현 조사 투입","=HYPERLINK(""https://news.sbs.co.kr/news/endPage.do?news_id=N1006270396"",""링크"")",서울의 한 아파트에서 세 모녀를 살해해 신상이 공개된 피의자 김태현의 심리 분석에 강남역 살인사건과 이춘재 사건을 맡았던 베테랑 프로파일러들이 …
335,21.04.06,"[단독] 지하철서 술 취한 여성 추행한 30대, 시민 도움으로 검거","=HYPERLINK(""https://news.sbs.co.kr/news/endPage.do?news_id=N1006270030"",""링크"")",지하철 옆자리에서 술에 취해 졸고 있던 한 여성을 수십 차례나 성추행한 30대 남성이 같은 열차에 타고 있던 시민의 도움으로 경찰에 검거됐습니다…
336,21.04.05,[단독] '5·18 기획설' 검증 착수…중정 A급 기밀 이관,"=HYPERLINK(""https://news.sbs.co.kr/news/endPage.do?news_id=N1006268949"",""링크"")",국가정보원이 5·18 민주화 운동 전후 상황을 파악할 수 있는 당시 1년 치 중요 문건을 진상조사위에 넘긴 걸로 SBS 취재 결과 확인됐습니다.
337,21.04.05,[단독] 물탱크 실링제서 환경호르몬…인증 제품도 없어,"=HYPERLINK(""https://news.sbs.co.kr/news/endPage.do?news_id=N1006268958"",""링크"")",아파트나 건물 물탱크를 밀봉할 때 쓰는 실링제에서 환경호르몬 성분이 검출됐습니다. 문제가 된 환경호르몬은 플라스틱을 부드럽게 만드는 프탈레이트계…
338,21.04.03,"[단독] ""이광철 靑 비서관이 김학의 출국 금지 지시""","=HYPERLINK(""https://news.sbs.co.kr/news/endPage.do?news_id=N1006267105"",""링크"")",재작년 김학의 전 차관의 심야 출국을 막은 검사가 최근 재판에 넘겨졌습니다. 그날 밤에 이 검사에게 출국 금지 조치를 하도록 지시한 사람은 이광…
339,21.04.02,"[단독] ""휴일 골라 범행?""…'세 모녀 살인' 계획범죄 가능성","=HYPERLINK(""https://news.sbs.co.kr/news/endPage.do?news_id=N1006266355"",""링크"")",서울의 한 아파트에서 세 모녀를 살해한 피의자 남성이 사전에 계획해 범행했을 가능성을 제기하는 진술을 경찰이 확보한 걸로 확인됐습니다. 서울 노…
340,21.04.02,"[단독] 후배 경찰에 ""검사한테 무릎 꿇어라""…무슨 일?","=HYPERLINK(""https://news.sbs.co.kr/news/endPage.do?news_id=N1006266324"",""링크"")",서울에 있는 한 경찰서에서 선배가 후배 경찰한테 검사에게 가서 무릎을 꿇으라고 했다는 주장이 나왔습니다. 그런 말을 한 선배 경찰은 수사 과정에…
341,21.04.02,[단독] 재사용 '저주파 패드'에 대장균 '득실',"=HYPERLINK(""https://news.sbs.co.kr/news/endPage.do?news_id=N1006266314"",""링크"")",병원이나 한의원 물리치료에서 저주파 치료기 많이 사용하죠. 아픈 부위에 전기 자극을 주는 건데 저희가 취재해보니 몸에 닿는 스펀지 패드 위생 상…
342,21.04.02,[단독] 세균 '득실' 저주파 치료기 패드…재사용 빈번,"=HYPERLINK(""https://news.sbs.co.kr/news/endPage.do?news_id=N1006266352"",""링크"")","스펀지 패드를 바꾸거나 제대로 소독하지 않고 여러 환자에게 재사용하고 있는 건데, 스펀지 패드에서는 대장균 등 다양한 세균이 검출됐습니다. 한 …"
343,21.04.02,"[단독] ""검사에게 무릎 꿇고 사죄?""…경찰 수사심사관 막말 논란","=HYPERLINK(""https://news.sbs.co.kr/news/endPage.do?news_id=N1006266351"",""링크"")","서울 관악 경찰서에서 선배 경찰이 후배 경찰을 불러 막말했다는 논란이 일고 있습니다. SBS 취재 결과를 종합하면, 지난달 30일 밤 경찰 내부…"
344,21.04.01,[단독] 맨발로 달아나고 팔 물어뜯고…이태원 추격전,"=HYPERLINK(""https://news.sbs.co.kr/news/endPage.do?news_id=N1006265284"",""링크"")","이태원에서 한 외국인 남성과 경찰 사이 격렬한 추격전이 벌어졌습니다. 맨발로 달아나던 남성은 경찰 팔을 물어뜯으며 저항하기도 했는데, 온라인상에…"
345,21.04.01,[단독] 대유행인데 성과집 내자? 칭찬 글로 써 달라?,"=HYPERLINK(""https://news.sbs.co.kr/news/endPage.do?news_id=N1006265277"",""링크"")","방금 들으신 대로 위기라고 할 만큼 확진자가 늘고 있는 상황에서 중앙재난안전대책본부, 줄여서 중대본이 코로나 대응 성과를 홍보하는 자료집을 최근…"
346,21.04.01,[단독] 경찰 팔까지 물어뜯은 외국인…이태원 추격전,"=HYPERLINK(""https://news.sbs.co.kr/news/endPage.do?news_id=N1006265304"",""링크"")",한 외국인 남성이 서울 이태원 한복판에서 경찰의 추적을 피해 맨발로 도주하다가 붙잡혔습니다. 서울 송파경찰서는 사기 및 공무집행방해 혐의 등으로…
347,21.03.31,"[단독] ""그 남자 무섭고 두렵다""…죽은 큰딸이 남긴 메시지","=HYPERLINK(""https://news.sbs.co.kr/news/endPage.do?news_id=N1006263348"",""링크"")","서울의 한 아파트에서 세 모녀를 흉기로 숨지게 한 20대 남성에 대해 공분이 커지고 있는 가운데, 범인에게 스토킹을 당했던 큰딸의 생전 문자 메…"
348,21.03.31,[단독] 성희롱 결론에도…5개월째 급여 주며 '미적',"=HYPERLINK(""https://news.sbs.co.kr/news/endPage.do?news_id=N1006263343"",""링크"")",지난해 말 서울시 한 산하기관에서 여직원이 성희롱을 당했다는 진정서가 접수됐습니다. 조사에 나선 서울시는 성희롱이 맞다고 결론 내렸습니다. 그런…
349,21.03.31,"[단독] ""무섭다, 다가오는 검은 패딩""…피해자 생전 대화 입수","=HYPERLINK(""https://news.sbs.co.kr/news/endPage.do?news_id=N1006263663"",""링크"")",'노원 세 모녀 살해사건'을 지속해서 취재하고 있는 SBS가 피해자의 카카오톡 메시지를 입수했습니다. 피해자가 생전에 친한 지인과 나눴던 대화에…
350,21.03.30,"[단독] 특전사 새 기관단총마저…""업체 PC에 기밀 문서""","=HYPERLINK(""https://news.sbs.co.kr/news/endPage.do?news_id=N1006261805"",""링크"")","해군 현역 장교들이 동원된 한국형 이지스 구축함 사업의 군사기밀 유출 사건, 저희가 전해드렸었는데 육군 특전사용 차기 기관단총 사업에서도 비슷한…"
351,21.03.29,"[단독] 불안한 1인 여성…""성범죄자, 배달앱 취업 제한""","=HYPERLINK(""https://news.sbs.co.kr/news/endPage.do?news_id=N1006260142"",""링크"")",과거에 성범죄나 강력 범죄를 저질렀던 사람이 배달 대행업체에서 일하는 걸 사실상 금지하라고 국민권익위원회가 권고했습니다. 이에 정부는 당사자 동…
352,21.03.28,"[단독] ""시간은 북한 편, ICBM 쏴도 놀라지 않을 것""","=HYPERLINK(""https://news.sbs.co.kr/news/endPage.do?news_id=N1006258809"",""링크"")",미국 트럼프 정부에서 안보보좌관을 지낸 존 볼턴을 SBS가 단독 인터뷰했습니다. 볼턴은 북한이 대륙간탄도미사일 ICBM을 추가 발사할 가능성이 …
353,21.03.28,"[단독] ""박중훈, 면허 취소 수치 2배 상태서 운전""…""깊게 반성""","=HYPERLINK(""https://news.sbs.co.kr/news/endPage.do?news_id=N1006258802"",""링크"")",영화배우 박중훈 씨가 그제 밤 서울 강남구의 한 아파트에서 술에 취해 운전했다가 경찰에 적발됐습니다. 당시 혈중알코올농도가 운전면허 취소 기준의…
354,21.03.28,"[단독] 배우 박중훈, 만취 음주운전…""면허 취소 수치의 2배""","=HYPERLINK(""https://news.sbs.co.kr/news/endPage.do?news_id=N1006258825"",""링크"")",영화배우 박중훈 씨가 만취 상태로 운전한 혐의로 경찰에 붙잡혔습니다. 서울 강남경찰서는 박 씨를 도로교통법 위반 혐의로 불구속 입건해 조사하고 …
355,21.03.27,"[단독] 경계 실패 잦은데…""후방으로 빼고 규모 줄이고""","=HYPERLINK(""https://news.sbs.co.kr/news/endPage.do?news_id=N1006257940"",""링크"")",국방부에 보고된 우리 군 구조 개편 방안 내용을 SBS가 확보했습니다. 서해 최전방 방어 핵심 부대인 해병대 2사단을 여단으로 축소해 후방으로 …
356,21.03.26,[단독] 서류째 탈세 제보했는데…포상금 안 준 국세청,"=HYPERLINK(""https://news.sbs.co.kr/news/endPage.do?news_id=N1006257460"",""링크"")",한 중견기업 사주가 회사 주식 수만 주를 자녀가 대주주로 있는 관계사에 차명으로 헐값에 넘겼다가 세무 당국에 적발됐습니다. 이 의혹을 밝히는 데…
357,21.03.25,[단독] '이스타항공' 이상직 · '불법 출금' 이규원 구속영장 청구 의견 보고…대검은 보류,"=HYPERLINK(""https://news.sbs.co.kr/news/endPage.do?news_id=N1006255954"",""링크"")",이스타항공에 대한 횡령 혐의 등을 받고 있는 이상직 무소속 의원과 김학의 전 차관을 불법 출금한 혐의를 받고 있는 이규원 검사에 대해 일선 지검…
358,21.03.25,[단독] 구속영장 청구했는데 대검이 보류…왜?,"=HYPERLINK(""https://news.sbs.co.kr/news/endPage.do?news_id=N1006255939"",""링크"")",법정관리에 들어간 이스타항공의 창업주로 횡령 혐의 등을 받고 있는 무소속 이상직 의원. 또 김학의 전 차관을 불법 출금한 혐의로 수사받는 이규원…
359,21.03.25,[단독] 중국 · 미국 · 멕시코 넘나든 '마스크 사기행각',"=HYPERLINK(""https://news.sbs.co.kr/news/endPage.do?news_id=N1006255933"",""링크"")","지난해 초, 기억나십니까. 코로나 공포가 전 세계로 번지면서 마스크 품귀 현상은 극에 달했습니다. 그런데 그 상황에서 한국의 한 기업인이 중국과…"
360,21.03.25,[단독] 독도 왜곡 전시장이라는데…성화 지나는 오키섬,"=HYPERLINK(""https://news.sbs.co.kr/news/endPage.do?news_id=N1006255928"",""링크"")","도쿄올림픽을 넉 달 앞두고 오늘 일본 국내 성화 봉송이 시작됐습니다. 성화가 어느 곳을 지나가는지에도 관심을 두고는 하는데, 일본이 독도에 대한…"
361,21.03.25,[단독] 중국 · 미국 · 멕시코 넘나든 '마스크 사기행각',"=HYPERLINK(""https://news.sbs.co.kr/news/endPage.do?news_id=N1006255953"",""링크"")",중국과 멕시코 등에 마스크를 대량으로 판매하겠다며 국제적인 사기행각을 벌인 업체 대표가 경찰에 적발됐습니다. 지난해 초 미국의 한 중개업체는 이…
362,21.03.25,[단독] '독도 왜곡' 전초기지서 성화 봉송,"=HYPERLINK(""https://news.sbs.co.kr/news/endPage.do?news_id=N1006255902"",""링크"")",2020 도쿄올림픽을 밝힐 성화가 오늘부터 일본 국내 봉송을 시작했습니다. 그런데 세계 평화의 상징인 성화가 독도 왜곡 전초기지로 악명이 높은 …
363,21.03.24,"[단독] 엉뚱한 데 투자, 부실 운용…환매 중단 '발 동동'","=HYPERLINK(""https://news.sbs.co.kr/news/endPage.do?news_id=N1006254562"",""링크"")","하나은행이 지난 2018년에 판매한 사모펀드가 있습니다. 영국의 부동산 개발이나 신재생에너지 사업에 간접 투자하는 상품으로, 8개 펀드에 모두 …"
364,21.03.24,[단독] 380억 날릴 위기인데…'부실 운용' 고객은 몰랐다,"=HYPERLINK(""https://news.sbs.co.kr/news/endPage.do?news_id=N1006254581"",""링크"")",하나은행이 지난 2018년 5월부터 판매를 시작한 1천억 원대 규모의 8개 펀드가 환매 중단 사태를 맞이했습니다. 펀드 가입자가 이자는 물론 원…
365,21.03.23,[단독] 부정 채용 7명 현직에…서로 연임 발령까지,"=HYPERLINK(""https://news.sbs.co.kr/news/endPage.do?news_id=N1006252819"",""링크"")",지난달 있었던 '환경부 블랙리스트' 사건 1심 선고에서 재판부는 부정 채용 혐의도 인정했습니다. 판결문에는 부정 채용된 사람이 17명이라고 나오…
366,21.03.23,[단독] '역사 예정지' 포천 공무원 영장…몰수 방침,"=HYPERLINK(""https://news.sbs.co.kr/news/endPage.do?news_id=N1006252805"",""링크"")",전철역사가 들어설 곳 주변의 땅과 건물을 사들였던 경기도 포천시 공무원에 대해서 경찰이 구속영장을 신청하기로 했습니다. 또 투기 의혹을 받고 있…
367,21.03.23,[단독] 환경부 블랙리스트 관련 부정 채용 7명 현직에,"=HYPERLINK(""https://news.sbs.co.kr/news/endPage.do?news_id=N1006252833"",""링크"")","지난달 이른바 '환경부 블랙리스트' 사건으로 김은경 전 환경부 장관이 1심에서 실형을 받고 법정 구속된 가운데, 환경부 산하기관에 부정 임용된 …"
368,21.03.22,[단독] 미국에 짝퉁가방 판 부부…잡고 보니 대사관 직원,"=HYPERLINK(""https://news.sbs.co.kr/news/endPage.do?news_id=N1006251332"",""링크"")",주한 미국대사관에 근무하던 미국인 직원 부부가 이른바 '짝퉁가방'을 미국에 보내 팔던 것이 적발돼 징역형을 선고받았습니다. 대사관 업무용 컴퓨터…
369,21.03.22,[단독] 서울 집 팔아 지역구 땅 샀다…민주당 조사 착수,"=HYPERLINK(""https://news.sbs.co.kr/news/endPage.do?news_id=N1006251324"",""링크"")","부동산시장이 들썩이던 지난해, 여권에서는 솔선수범하자는 의미에서 집을 여러 채 가진 사람들은 1채만 남기고 다 팔자는 목소리가 이어졌습니다. 정…"
370,21.03.22,"[단독] 현직 여당 국회의원 가족, 지역구 땅 '쪼개기' 매입","=HYPERLINK(""https://news.sbs.co.kr/news/endPage.do?news_id=N1006251663"",""링크"")",현직 여당 국회의원의 아내와 처남이 지역구 내 토지를 '지분 쪼개기' 형식으로 매입한 사실이 SBS 취재 결과 확인됐습니다. 경기 남양주시에 위…
371,21.03.22,"[단독] 주한 미 대사관 직원, '짝퉁가방' 팔다 징역형","=HYPERLINK(""https://news.sbs.co.kr/news/endPage.do?news_id=N1006251660"",""링크"")",주한 미국대사관에서 근무하던 미국인 직원 부부가 이른바 '짝퉁가방'을 온라인으로 미국에 팔아오다 적발돼 징역형을 선고받았습니다. 미 법무부의 지…
372,21.03.21,[단독] 훔친 휴대전화 팔려다…직원 눈썰미에 덜미,"=HYPERLINK(""https://news.sbs.co.kr/news/endPage.do?news_id=N1006250102"",""링크"")",10대 4명이 20개가 넘는 휴대전화를 훔쳐 되팔려다 경찰에 붙잡혔습니다. 고가의 휴대전화를 팔러온 10대들을 수상하게 여긴 매장 직원들의 대처…
373,21.03.19,"[단독] ""메이저리거도 복용하는 영양제라고 속였다""","=HYPERLINK(""https://news.sbs.co.kr/news/endPage.do?news_id=N1006248861"",""링크"")",전 프로야구 선수 이여상 씨에게 금지약물을 받아 물의를 빚은 은퇴선수 A씨가 SBS와의 인터뷰에서 심정을 밝혔습니다. 메이저리거들도 복용한다는 …
